height,width,label,mar,ratio,area,height_norm,width_norm
21.71,57.96,thanks,0.37456866158439167,2.6697373252078616,1258.3116,0.4752626970227671,0.6316477768090671
20.98,57.39,thanks,0.3655689080751192,2.7354622147062813,1204.0422,0.45928196147110334,0.6254359197907585
22.56,57.89,thanks,0.3897046054637311,2.566045985547607,1305.9984,0.49387040280210154,0.6308849171752398
22.96,59.67,thanks,0.38478296656975086,2.598867482627723,1370.0232,0.5026269702276708,0.650283347863993
21.33,59.51,thanks,0.3584271490770098,2.7899670515721025,1269.3482999999999,0.4669439579684763,0.6485396687009589
20.55,61.04,thanks,0.3366644767912111,2.9703161571622303,1254.372,0.4498686514886165,0.6652136006974716
21.9,61.64,thanks,0.35528876775975393,2.8146117436250346,1349.916,0.47942206654991243,0.6717523975588492
17.55,62.0,thanks,0.2830645115634756,3.5327633314664766,1088.1000000000001,0.38419439579684767,0.6756756756756757
18.19,62.6,thanks,0.29057507523043014,3.4414511576992215,1138.6940000000002,0.39820490367775835,0.6822144725370531
18.77,62.58,thanks,0.2999360770224341,3.334043509107964,1174.6266,0.41090192644483364,0.6819965126416738
18.33,60.67,thanks,0.3021262518192475,3.309874342069049,1112.0810999999999,0.4012697022767075,0.6611813426329555
18.44,58.57,thanks,0.3148369418672197,3.176247116255579,1080.0308,0.4036777583187391,0.6382955536181343
17.77,55.75,thanks,0.31874438890144596,3.1373098966060833,990.6775,0.3890105078809107,0.6075632083696599
18.01,56.04,thanks,0.32137758170275554,3.111604491304581,1009.2804000000001,0.39426444833625224,0.610723626852659
18.1,55.99,thanks,0.32327200708569376,3.0933699948414364,1013.4190000000001,0.3962346760070053,0.610178727114211
17.82,55.41,thanks,0.321602593004826,3.1094274349367317,987.4061999999999,0.39010507880910683,0.6038578901482127
17.65,54.28,thanks,0.32516580093651803,3.075353933407709,958.0419999999999,0.3863835376532399,0.5915431560592851
18.09,53.67,thanks,0.3370598036694652,2.966832340141938,970.8903,0.396015761821366,0.584895379250218
16.73,52.93,thanks,0.31607783268320744,3.163777455841156,885.5189,0.3662434325744308,0.5768308631211857
16.46,53.08,thanks,0.31009795949325625,3.2247871673883854,873.6968,0.36033274956217165,0.57846556233653
14.67,53.12,thanks,0.2761671634757688,3.620994981527268,779.2704,0.32114711033274956,0.5789014821272885
15.72,53.16,thanks,0.29571105538542036,3.3816791741934367,835.6752,0.34413309982486867,0.5793374019180471
18.18,54.62,thanks,0.332845105586871,3.0044002747854632,992.9916,0.3979859894921191,0.5952484742807322
19.03,55.32,thanks,0.34399854765006244,2.9069888120342187,1052.7396,0.4165936952714536,0.6028770706190061
17.85,57.76,thanks,0.3090373907715134,3.235854160456349,1031.016,0.39076182136602455,0.6294681778552745
3.51,57.34,thanks,0.06121381127984284,16.336177682000663,201.2634,0.07683887915936952,0.6248910200523103
14.91,57.02,thanks,0.26148719288868477,3.8242787508867373,850.1682000000001,0.32640105078809106,0.6214036617262424
20.52,55.59,thanks,0.3691311320537663,2.709064195464708,1140.7068000000002,0.44921190893169877,0.605819529206626
19.64,54.77,thanks,0.35859046268777683,2.7886963956875563,1075.6828,0.4299474605954466,0.5968831734960767
9.76,51.27,thanks,0.1903647319999077,5.253073232267088,500.39520000000005,0.2136602451838879,0.5587401918047079
8.12,49.08,thanks,0.165444169408228,6.044334230993322,398.52959999999996,0.1777583187390543,0.53487358326068
11.53,50.5,thanks,0.22831682716204302,4.379878197755578,582.265,0.25240805604203154,0.5503487358326068
13.64,51.64,thanks,0.26413632331261966,3.785923476105317,704.3696,0.29859894921190894,0.562772449869224
14.37,50.02,thanks,0.2872850802222095,3.480862666606635,718.7874,0.3145796847635727,0.5451176983435048
13.32,48.85,thanks,0.272671437611639,3.6674171420858004,650.682,0.2915936952714536,0.5323670444638187
11.82,49.26,thanks,0.2399512740570184,4.167512337773914,582.2532,0.2587565674255692,0.5368352223190932
13.26,51.76,thanks,0.2561823752669557,3.9034687855604235,686.3376,0.29028021015761823,0.5640802092414995
13.01,53.85,thanks,0.2415970242971769,4.13912343281142,700.5885,0.2848073555166375,0.5868570183086312
14.9,57.41,thanks,0.2595366615652907,3.85301987563625,855.409,0.3261821366024518,0.6256538796861377
15.3,57.64,thanks,0.2654406615988782,3.7673200152078423,881.892,0.334938704028021,0.6281604184829991
11.82,54.04,thanks,0.21872686493843702,4.571911626741826,638.7528,0.2587565674255692,0.5889276373147341
12.25,55.09,thanks,0.22236340130035576,4.497142490029185,674.8525000000001,0.26816987740805603,0.6003705318221447
15.64,54.73,thanks,0.285766484820638,3.499360390066471,855.9772,0.34238178633975486,0.5964472537053181
16.3,55.16,thanks,0.2955039830401744,3.3840488721442403,899.108,0.35683012259194397,0.601133391455972
17.03,55.69,thanks,0.30579995859579895,3.270111375800858,948.4007,0.37281085814360776,0.6069093286835222
15.39,52.17,thanks,0.2949971191298233,3.3898633274942607,802.8963000000001,0.3369089316987741,0.5685483870967741
